Index,ThreadID
0,1
1,3
2,0
3,4
4,5
5,1
6,6
7,5
8,18
9,0
10,7
11,10
12,14
13,11
14,17
15,1
16,6
17,16
18,2
19,3
20,9
21,13
22,0
23,13
24,12
25,8
26,19
27,4
28,5
29,11
30,11
31,3
32,18
33,9
34,17
35,16
36,10
37,7
38,2
39,15
40,13
41,14
42,8
43,8
44,12
45,13
46,12
47,14
48,1
49,16
50,11
51,6
52,16
53,9
54,17
55,15
56,5
57,18
58,2
59,14
60,8
61,3
62,0
63,11
64,3
65,13
66,17
67,18
68,13
69,17
70,16
71,15
72,4
73,12
74,8
75,3
76,5
77,18
78,0
79,6
80,19
81,19
82,1
83,9
84,11
85,7
86,2
87,15
88,8
89,8
90,15
91,18
92,16
93,2
94,10
95,13
96,19
97,7
98,15
99,8
100,17
101,11
102,11
103,17
104,1
105,14
106,10
107,14
108,2
109,12
110,19
111,8
112,2
113,14
114,9
115,6
116,17
117,1
118,15
119,0
120,18
121,5
122,10
123,18
124,4
125,10
126,2
127,17
128,15
129,13
130,0
131,11
132,1
133,3
134,12
135,9
136,6
137,14
138,18
139,19
140,7
141,16
142,5
143,2
144,17
145,2
146,7
147,7
148,15
149,11
150,15
151,5
152,18
153,18
154,2
155,19
156,14
157,1
158,9
159,8
160,0
161,0
162,13
163,7
164,16
165,10
166,10
167,15
168,2
169,6
170,0
171,19
172,2
173,13
174,12
175,5
176,14
177,19
178,9
179,5
180,7
181,3
182,18
183,17
184,1
185,6
186,15
187,15
188,14
189,2
190,4
191,18
192,3
193,9
194,7
195,0
196,12
197,11
198,16
199,6
200,13
201,8
202,17
203,10
204,17
205,15
206,2
207,18
208,1
209,0
210,11
211,6
212,7
213,4
214,5
215,0
216,14
217,3
218,16
219,17
220,10
221,10
222,15
223,2
224,11
225,6
226,0
227,4
228,16
229,7
230,9
231,2
232,8
233,19
234,12
235,4
236,3
237,13
238,10
239,16
240,15
241,5
242,5
243,14
244,11
245,11
246,1
247,5
248,14
249,14
250,19
251,3
252,10
253,10
254,15
255,8
256,6
257,3
258,19
259,18
260,11
261,7
262,1
263,17
264,0
265,0
266,9
267,5
268,17
269,1
270,13
271,11
272,0
273,18
274,13
275,15
276,3
277,11
278,1
279,5
280,13
281,12
282,8
283,2
284,18
285,4
286,2
287,17
288,12
289,11
290,11
291,16
292,9
293,1
294,7
295,18
296,17
297,11
298,2
299,3
300,10
301,13
302,13
303,15
304,15
305,0
306,6
307,15
308,13
309,19
310,0
311,1
312,1
313,16
314,18
315,9
316,0
317,5
318,3
319,8
320,4
321,4
322,4
323,19
324,15
325,18
326,14
327,12
328,12
329,6
330,0
331,5
332,11
333,18
334,10
335,17
336,19
337,16
338,1
339,7
340,15
341,4
342,6
343,6
344,6
345,6
346,6
347,17
348,5
349,10
350,2
351,9
352,19
353,14
354,13
355,0
356,7
357,17
358,16
359,15
360,12
361,4
362,18
363,4
364,6
365,6
366,3
367,12
368,5
369,8
370,5
371,9
372,12
373,15
374,6
375,7
376,3
377,19
378,2
379,4
380,10
381,10
382,1
383,15
384,5
385,17
386,15
387,11
388,1
389,14
390,17
391,9
392,0
393,19
394,7
395,2
396,7
397,2
398,19
399,18
400,8
401,8
402,11
403,8
404,15
405,11
406,9
407,12
408,13
409,14
410,18
411,10
412,0
413,8
414,7
415,5
416,2
417,6
418,9
419,4
420,16
421,16
422,1
423,12
424,16
425,16
426,19
427,16
428,1
429,1
430,16
431,5
432,18
433,12
434,14
435,8
436,11
437,0
438,19
439,17
440,13
441,9
442,13
443,15
444,3
445,15
446,1
447,1
448,18
449,1
450,1
451,10
452,14
453,16
454,7
455,0
456,13
457,11
458,18
459,8
460,9
461,15
462,4
463,12
464,10
465,10
466,3
467,19
468,13
469,1
470,7
471,17
472,6
473,5
474,2
475,15
476,14
477,18
478,8
479,10
480,4
481,3
482,4
483,3
484,0
485,11
486,19
487,5
488,14
489,17
490,7
491,7
492,9
493,18
494,1
495,19
496,14
497,8
498,11
499,0
500,12
501,16
502,3
503,2
504,5
505,17
506,6
507,12
508,12
509,10
510,14
511,7
512,13
513,9
514,5
515,0
516,14
517,6
518,17
519,18
520,3
521,16
522,3
523,2
524,15
525,15
526,15
527,3
528,15
529,11
530,3
531,14
532,18
533,4
534,5
535,13
536,3
537,15
538,9
539,17
540,2
541,2
542,19
543,10
544,2
545,16
546,16
547,8
548,19
549,11
550,1
551,8
552,13
553,13
554,11
555,19
556,13
557,14
558,9
559,8
560,6
561,6
562,2
563,6
564,1
565,12
566,6
567,16
568,3
569,7
570,0
571,0
572,2
573,12
574,2
575,16
576,8
577,16
578,6
579,17
580,1
581,18
582,1
583,15
584,10
585,11
586,19
587,4
588,9
589,4
590,5
591,14
592,0
593,14
594,17
595,8
596,7
597,4
598,6
599,10
600,3
601,15
602,15
603,12
604,13
605,1
606,18
607,3
608,17
609,3
610,15
611,0
612,9
613,10
614,3
615,2
616,5
617,4
618,7
619,17
620,19
621,11
622,16
623,8
624,0
625,13
626,13
627,3
628,15
629,3
630,12
631,17
632,0
633,19
634,2
635,14
636,18
637,12
638,6
639,1
640,8
641,9
642,9
643,9
644,9
645,15
646,0
647,19
648,16
649,18
650,14
651,3
652,4
653,11
654,2
655,1
656,10
657,8
658,16
659,17
660,7
661,13
662,5
663,0
664,5
665,5
666,13
667,15
668,15
669,1
670,17
671,4
672,7
673,13
674,0
675,3
676,8
677,11
678,1
679,14
680,6
681,16
682,12
683,16
684,10
685,3
686,7
687,9
688,6
689,15
690,14
691,0
692,19
693,3
694,18
695,2
696,5
697,13
698,1
699,10
700,17
701,8
702,4
703,17
704,17
705,17
706,17
707,9
708,9
709,12
710,6
711,5
712,5
713,10
714,14
715,5
716,8
717,18
718,9
719,12
720,4
721,4
722,4
723,15
724,15
725,0
726,19
727,15
728,7
729,13
730,8
731,15
732,13
733,7
734,17
735,5
736,18
737,1
738,11
739,9
740,16
741,4
742,16
743,19
744,2
745,10
746,3
747,0
748,4
749,19
750,4
751,12
752,9
753,7
754,12
755,13
756,3
757,11
758,1
759,5
760,6
761,6
762,6
763,0
764,2
765,2
766,7
767,13
768,3
769,11
770,3
771,15
772,0
773,8
774,12
775,16
776,18
777,4
778,1
779,14
780,17
781,19
782,3
783,6
784,13
785,2
786,11
787,13
788,11
789,12
790,12
791,5
792,13
793,9
794,19
795,10
796,18
797,7
798,17
799,4
800,3
801,15
802,3
803,1
804,6
805,9
806,5
807,9
808,9
809,13
810,3
811,5
812,6
813,16
814,10
815,12
816,2
817,7
818,1
819,8
820,11
821,0
822,15
823,14
824,19
825,5
826,12
827,2
828,8
829,5
830,4
831,19
832,15
833,13
834,16
835,11
836,7
837,0
838,12
839,18
840,9
841,3
842,6
843,6
844,8
845,8
846,9
847,8
848,3
849,5
850,9
851,13
852,0
853,6
854,7
855,14
856,11
857,0
858,17
859,5
860,19
861,19
862,8
863,15
864,1
865,13
866,17
867,4
868,12
869,13
870,15
871,10
872,3
873,11
874,17
875,16
876,7
877,4
878,18
879,2
880,19
881,14
882,10
883,5
884,13
885,13
886,16
887,14
888,12
889,10
890,9
891,4
892,17
893,15
894,8
895,19
896,18
897,11
898,16
899,6
900,10
901,6
902,4
903,17
904,17
905,1
906,8
907,6
908,14
909,10
910,12
911,2
912,7
913,4
914,0
915,3
916,14
917,15
918,9
919,13
920,16
921,1
922,1
923,6
924,16
925,6
926,12
927,19
928,8
929,8
930,7
931,1
932,9
933,0
934,4
935,5
936,10
937,15
938,16
939,6
940,2
941,14
942,14
943,1
944,8
945,1
946,7
947,16
948,2
949,13
950,1
951,19
952,4
953,18
954,10
955,17
956,5
957,14
958,7
959,0
960,12
961,8
962,6
963,3
964,3
965,11
966,12
967,8
968,18
969,16
970,18
971,19
972,0
973,5
974,9
975,18
976,14
977,13
978,7
979,6
980,1
981,2
982,8
983,2
984,3
985,12
986,17
987,5
988,18
989,7
990,1
991,7
992,19
993,5
994,8
995,15
996,0
997,14
998,12
999,4
1000,2
1001,3
1002,3
1003,16
1004,11
1005,6
1006,1
1007,11
1008,14
1009,12
1010,19
1011,4
1012,18
1013,9
1014,11
1015,6
1016,15
1017,0
1018,13
1019,10
1020,7
1021,16
1022,2
1023,8
1024,2
1025,13
1026,3
1027,8
1028,12
1029,14
1030,18
1031,16
1032,17
1033,2
1034,9
1035,4
1036,10
1037,6
1038,11
1039,15
1040,1
1041,5
1042,19
1043,13
1044,19
1045,0
1046,12
1047,16
1048,12
1049,14
1050,12
1051,10
1052,0
1053,15
1054,12
1055,11
1056,18
1057,13
1058,0
1059,7
1060,8
1061,2
1062,1
1063,8
1064,5
1065,5
1066,5
1067,1
1068,2
1069,12
1070,1
1071,6
1072,18
1073,7
1074,17
1075,0
1076,6
1077,15
1078,3
1079,9
1080,16
1081,4
1082,5
1083,14
1084,8
1085,11
1086,19
1087,1
1088,0
1089,0
1090,9
1091,1
1092,6
1093,11
1094,5
1095,8
1096,19
1097,16
1098,3
1099,13
1100,2
1101,10
1102,10
1103,9
1104,17
1105,0
1106,9
1107,6
1108,6
1109,8
1110,1
1111,1
1112,1
1113,18
1114,14
1115,15
1116,2
1117,10
1118,8
1119,18
1120,7
1121,7
1122,4
1123,12
1124,9
1125,11
1126,16
1127,6
1128,13
1129,4
1130,12
1131,7
1132,13
1133,11
1134,4
1135,15
1136,3
1137,7
1138,11
1139,16
1140,5
1141,5
1142,0
1143,10
1144,12
1145,18
1146,9
1147,11
1148,12
1149,11
1150,13
1151,0
1152,5
1153,15
1154,17
1155,19
1156,7
1157,2
1158,1
1159,4
1160,8
1161,6
1162,6
1163,3
1164,2
1165,12
1166,17
1167,15
1168,0
1169,1
1170,4
1171,1
1172,3
1173,14
1174,19
1175,8
1176,13
1177,9
1178,7
1179,6
1180,11
1181,16
1182,5
1183,17
1184,15
1185,11
1186,0
1187,0
1188,12
1189,5
1190,14
1191,1
1192,4
1193,3
1194,18
1195,13
1196,12
1197,3
1198,9
1199,4
1200,16
1201,11
1202,11
1203,16
1204,15
1205,17
1206,16
1207,17
1208,19
1209,14
1210,3
1211,13
1212,3
1213,18
1214,13
1215,10
1216,19
1217,12
1218,11
1219,0
1220,2
1221,15
1222,5
1223,2
1224,16
1225,2
1226,16
1227,8
1228,6
1229,1
1230,1
1231,6
1232,0
1233,1
1234,2
1235,11
1236,4
1237,7
1238,8
1239,13
1240,15
1241,17
1242,17
1243,15
1244,17
1245,5
1246,3
1247,3
1248,6
1249,4
1250,8
1251,13
1252,9
1253,12
1254,2
1255,10
1256,14
