Index,ThreadID
0,5
1,3
2,6
3,3
4,0
5,2
6,8
7,1
8,9
9,19
10,20
11,20
12,12
13,26
14,27
15,28
16,21
17,28
18,28
19,28
20,35
21,40
22,35
23,40
24,35
25,40
26,39
27,18
28,44
29,44
30,7
31,44
32,47
33,24
34,49
35,42
36,17
37,34
38,47
39,18
40,31
41,5
42,13
43,33
44,62
45,61
46,12
47,4
48,26
49,49
50,56
51,55
52,22
53,58
54,38
55,25
56,60
57,5
58,57
59,59
60,10
61,7
62,14
63,11
64,3
65,16
66,6
67,0
68,6
69,8
70,8
71,29
72,0
73,23
74,29
75,2
76,15
77,0
78,41
79,28
80,3
81,44
82,45
83,42
84,2
85,40
86,20
87,51
88,36
89,2
90,36
91,24
92,54
93,48
94,54
95,24
96,28
97,13
98,17
99,4
100,23
101,17
102,23
103,13
104,28
105,25
106,5
107,10
108,14
109,14
110,26
111,56
112,33
113,42
114,22
115,43
116,61
117,54
118,18
119,60
120,25
121,41
122,5
123,50
124,44
125,38
126,59
127,12
128,19
129,6
130,37
131,0
132,15
133,52
134,29
135,16
136,21
137,16
138,36
139,29
140,9
141,24
142,23
143,23
144,55
145,23
146,8
147,55
148,23
149,48
150,14
151,53
152,56
153,31
154,33
155,56
156,22
157,35
158,39
159,57
160,25
161,48
162,57
163,24
164,11
165,34
166,32
167,57
168,33
169,0
170,16
171,31
172,13
173,49
174,6
175,4
176,36
177,35
178,42
179,1
180,60
181,22
182,2
183,27
184,46
185,61
186,19
187,41
188,63
189,12
190,23
191,48
192,52
193,4
194,6
195,19
196,22
197,16
198,51
199,17
200,19
201,19
202,7
203,26
204,28
205,28
206,28
207,54
208,54
209,58
210,58
211,54
212,44
213,59
214,33
215,53
216,58
217,47
218,17
219,40
220,26
221,40
222,50
223,55
224,26
225,25
226,16
227,47
228,47
229,47
230,35
231,5
232,62
233,15
234,46
235,2
236,2
237,47
238,50
239,50
240,61
241,2
242,58
243,37
244,34
245,58
246,58
247,27
248,30
249,49
250,29
251,33
252,50
253,8
254,48
255,31
256,22
257,9
258,19
259,28
260,51
261,7
262,14
263,7
264,6
265,11
266,45
267,43
268,10
269,11
270,53
271,26
272,23
273,26
274,32
275,39
276,13
277,54
278,39
279,55
280,59
281,59
282,59
283,3
284,21
285,14
286,57
287,1
288,60
289,23
290,60
291,2
292,60
293,20
294,19
295,19
296,29
297,29
298,28
299,29
300,34
301,5
302,23
303,58
304,25
305,27
306,56
307,60
308,17
309,20
310,46
311,30
312,42
313,21
314,35
315,0
316,33
317,19
318,61
319,52
320,44
321,18
322,9
323,22
324,6
325,38
326,40
327,40
328,51
329,1
330,63
331,57
332,45
333,63
334,57
335,16
336,2
337,50
338,26
339,40
340,49
341,1
342,8
343,29
344,26
345,53
346,26
347,26
348,27
349,26
350,27
351,60
352,60
353,32
354,24
355,31
356,60
357,32
358,0
359,24
360,12
361,33
362,57
363,39
364,59
365,2
366,22
367,25
368,47
369,20
370,5
371,50
372,11
373,27
