Index,ThreadID
0,1
1,3
2,9
3,10
4,4
5,13
6,16
7,12
8,8
9,10
10,7
11,11
12,0
13,6
14,2
15,15
16,17
17,1
18,4
19,13
20,9
21,3
22,9
23,3
24,3
25,16
26,8
27,16
28,19
29,7
30,7
31,17
32,17
33,13
34,7
35,6
36,11
37,1
38,8
39,16
40,14
41,3
42,0
43,2
44,14
45,2
46,7
47,3
48,19
49,19
50,9
51,3
52,16
53,14
54,4
55,5
56,1
57,15
58,18
59,0
60,12
61,17
62,13
63,2
64,11
65,2
66,11
67,8
68,2
69,10
70,8
71,4
72,15
73,14
74,4
75,17
76,7
77,5
78,16
79,0
80,13
81,6
82,12
83,9
84,8
85,15
86,6
87,3
88,12
89,18
90,4
91,15
92,5
93,17
94,13
95,14
96,2
97,16
98,10
99,5
100,1
101,3
102,19
103,18
104,9
105,7
106,12
107,2
108,3
109,2
110,5
111,6
112,7
113,18
114,11
115,0
116,12
117,17
118,1
119,8
120,15
121,19
122,14
123,16
124,10
125,4
126,6
127,16
128,11
129,17
130,16
131,10
132,8
133,9
134,13
135,1
136,6
137,11
138,3
139,4
140,2
141,19
142,5
143,19
144,7
145,12
146,0
147,0
148,9
149,8
150,8
151,6
152,13
153,14
154,4
155,10
156,0
157,11
158,14
159,15
160,5
161,19
162,2
163,5
164,7
165,18
166,18
167,8
168,13
169,6
170,6
171,17
172,15
173,16
174,6
175,7
176,13
177,14
178,9
179,17
180,5
181,5
182,8
183,3
184,4
185,11
186,16
187,11
188,1
189,17
190,19
191,6
192,7
193,0
194,13
195,12
196,14
197,5
198,1
199,3
200,18
201,4
202,15
203,16
204,17
205,19
206,17
207,0
208,13
209,2
210,14
211,14
212,1
213,7
214,13
215,8
216,10
217,16
218,15
219,3
220,19
221,4
222,11
223,6
224,12
225,6
226,6
227,9
228,18
229,5
230,14
231,5
232,13
233,7
234,8
235,16
236,15
237,15
238,8
239,0
240,19
241,12
242,12
243,2
244,9
245,18
246,13
247,7
248,10
249,16
250,3
251,8
252,0
253,4
254,1
255,11
256,5
257,3
258,17
259,18
260,12
261,12
262,2
263,9
264,14
265,10
266,7
267,7
268,6
269,0
270,15
271,0
272,15
273,1
274,18
275,15
276,6
277,13
278,1
279,11
280,14
281,9
282,10
283,7
284,8
285,7
286,19
287,19
288,17
289,3
290,18
291,15
292,13
293,1
294,11
295,12
296,6
297,0
298,9
299,14
300,2
301,16
302,2
303,4
304,5
305,15
306,8
307,15
308,18
309,3
310,0
311,14
312,11
313,2
314,18
315,16
316,5
317,8
318,9
319,4
320,7
321,17
322,13
323,17
324,15
325,6
326,0
327,3
328,19
329,11
330,11
331,18
332,9
333,4
334,12
335,11
336,3
337,10
338,8
339,19
340,1
341,17
342,1
343,1
344,5
345,2
346,18
347,4
348,11
349,0
350,3
351,10
352,13
353,17
354,6
355,0
356,1
357,18
358,10
359,7
360,16
361,15
362,9
363,12
364,2
365,14
366,12
367,4
368,13
369,4
370,4
371,14
372,5
373,6
374,18
375,12
376,13
377,10
378,8
379,4
380,15
381,11
382,9
383,3
384,0
385,7
386,19
387,19
388,6
389,12
390,12
391,5
392,8
393,0
394,4
395,16
396,2
397,5
398,6
399,3
400,15
401,9
402,15
403,7
404,9
405,15
406,19
407,13
408,12
409,10
410,7
411,8
412,4
413,4
414,6
415,3
416,11
417,5
418,16
419,9
420,18
421,14
422,17
423,14
424,18
425,14
426,19
427,1
428,1
429,4
430,11
431,6
432,9
433,3
434,13
435,14
436,5
437,7
438,16
439,0
440,18
441,10
442,17
443,17
444,15
445,8
446,11
447,11
448,18
449,3
450,16
451,0
452,14
453,1
454,9
455,5
456,10
457,3
458,2
459,8
460,17
461,15
462,4
463,4
464,7
465,18
466,14
467,9
468,16
469,9
470,19
471,1
472,5
473,18
474,12
475,6
476,19
477,1
478,7
479,13
480,17
481,0
482,4
483,4
484,10
485,12
486,12
487,11
488,18
489,2
490,19
491,13
492,11
493,3
494,19
495,0
496,17
497,8
498,15
499,16
500,0
501,5
502,4
503,1
504,2
505,1
506,9
507,8
508,8
509,1
510,19
511,11
512,9
513,10
514,8
515,7
516,4
517,2
518,15
519,13
520,6
521,6
522,18
523,16
524,1
525,9
526,4
527,13
528,10
529,16
530,12
531,8
532,18
533,9
534,19
535,14
536,15
537,1
538,4
539,0
540,3
541,5
542,3
543,2
544,8
545,2
546,13
547,5
548,19
549,19
550,16
551,14
552,11
553,10
554,7
555,1
556,3
557,6
558,19
559,18
560,8
561,15
562,15
563,16
564,9
565,1
566,8
567,9
568,17
569,18
570,16
571,0
572,7
573,10
574,1
575,12
576,14
577,2
578,19
579,5
580,11
581,15
582,8
583,11
584,4
585,16
586,7
587,16
588,10
589,10
590,0
591,17
592,1
593,6
594,14
595,18
596,16
597,19
598,13
599,3
600,9
601,11
602,12
603,8
604,11
605,1
606,14
607,12
608,3
609,7
610,1
611,11
612,18
613,15
614,17
615,4
616,14
617,12
618,6
619,8
620,0
621,10
622,16
623,2
624,3
625,17
626,3
627,8
628,15
629,10
630,16
631,5
632,4
633,1
634,3
635,13
636,0
637,2
638,6
639,9
640,19
641,12
642,14
643,10
644,16
645,1
646,1
647,2
648,2
649,7
650,17
651,3
652,10
653,11
654,12
655,1
656,5
657,18
658,9
659,16
660,14
661,15
662,15
663,6
664,14
665,14
666,7
667,3
668,5
669,0
670,3
671,7
672,1
673,19
674,10
675,18
676,17
677,9
678,11
679,5
680,8
681,6
682,8
683,8
684,4
685,4
686,15
687,12
688,12
689,12
690,2
691,4
692,5
693,2
694,18
695,3
696,15
697,16
698,11
699,1
700,13
701,8
702,19
703,19
704,8
705,0
706,12
707,18
708,15
709,15
710,1
711,13
712,12
713,3
714,8
715,6
716,14
717,10
718,9
719,2
720,19
721,7
722,7
723,5
724,13
725,7
726,0
727,6
728,5
729,18
730,11
731,4
732,19
733,14
734,10
735,13
736,0
737,17
738,1
739,4
740,15
741,15
742,3
743,3
744,6
745,6
746,3
747,3
748,10
749,13
750,10
751,13
752,3
753,3
754,16
755,19
756,0
757,12
758,18
759,5
760,2
761,6
762,6
763,9
764,8
765,13
766,6
767,15
768,12
769,8
770,8
771,10
772,18
773,3
774,9
775,6
776,7
777,2
778,13
779,11
780,14
781,16
782,19
783,4
784,4
785,5
786,3
787,7
788,9
789,3
790,5
791,14
792,8
793,0
794,17
795,12
796,1
797,2
798,13
799,18
800,19
801,10
802,11
803,19
804,7
805,10
806,8
807,9
808,0
809,11
810,8
811,4
812,10
813,1
814,16
815,2
816,3
817,13
818,15
819,9
820,14
821,12
822,12
823,8
824,19
825,10
826,5
827,6
828,5
829,4
830,7
831,3
832,19
833,17
834,10
835,14
836,16
837,2
838,15
839,11
840,12
841,13
842,5
843,5
844,1
845,18
846,14
847,18
848,8
849,13
850,4
851,4
852,17
853,3
854,6
855,0
856,15
857,19
858,13
859,10
860,19
861,12
862,15
863,0
864,2
865,15
866,11
867,7
868,0
869,2
870,9
871,4
872,3
873,17
874,12
875,14
876,10
877,15
878,16
879,8
880,5
881,5
882,17
883,1
884,17
885,13
886,13
887,13
888,17
889,13
890,2
891,13
892,17
893,0
894,15
895,3
896,9
897,5
898,2
899,19
900,1
901,18
902,10
903,1
904,6
905,16
906,1
907,5
908,12
909,1
910,4
911,19
912,2
913,3
914,13
915,11
916,0
917,7
918,18
919,10
920,14
921,17
922,9
923,6
924,15
925,2
926,8
927,14
928,4
929,3
930,4
931,3
932,15
933,8
934,4
935,12
936,11
937,3
938,8
939,17
940,17
941,5
942,8
943,3
944,5
945,5
946,5
947,11
948,9
949,16
950,9
951,12
952,2
953,4
954,6
955,5
956,18
957,19
958,14
959,17
960,15
961,11
962,11
963,10
964,16
965,16
966,0
967,13
968,6
969,0
970,11
971,12
972,1
973,14
974,7
975,6
976,19
977,2
978,5
979,0
980,8
981,10
982,4
983,4
984,10
985,3
986,13
987,10
988,12
989,12
990,0
991,19
992,16
993,13
994,8
995,11
996,15
997,4
998,2
999,14
1000,18
1001,9
1002,1
1003,6
1004,12
1005,0
1006,0
1007,13
1008,15
1009,11
1010,18
1011,11
1012,18
1013,8
1014,18
1015,12
1016,10
1017,19
1018,6
1019,7
1020,9
1021,18
1022,16
1023,16
1024,17
1025,11
1026,15
1027,12
1028,12
1029,17
1030,6
1031,6
1032,19
1033,4
1034,1
1035,5
1036,17
1037,13
1038,14
1039,2
1040,3
1041,0
1042,16
1043,18
1044,3
1045,11
1046,16
1047,0
1048,16
1049,8
1050,10
1051,19
1052,7
1053,16
1054,1
1055,2
1056,13
1057,5
1058,17
1059,3
1060,16
1061,6
1062,4
1063,11
1064,4
1065,16
1066,15
1067,14
1068,2
1069,8
1070,5
1071,1
1072,1
1073,14
1074,10
1075,17
1076,7
1077,5
1078,18
1079,15
1080,9
1081,4
1082,4
1083,18
1084,2
1085,3
1086,4
1087,1
1088,13
1089,1
1090,2
1091,4
1092,10
1093,8
1094,0
1095,5
1096,11
1097,15
1098,13
1099,18
1100,19
1101,19
1102,3
1103,17
1104,2
1105,1
1106,5
1107,14
1108,5
1109,17
1110,1
1111,10
1112,9
1113,4
1114,3
1115,11
1116,7
1117,19
1118,13
1119,8
1120,12
1121,16
1122,0
1123,16
1124,6
1125,9
1126,9
1127,2
1128,7
1129,19
1130,19
1131,2
1132,18
1133,15
1134,11
1135,16
1136,12
1137,13
1138,10
1139,1
1140,0
1141,0
1142,14
1143,14
1144,6
1145,6
1146,16
1147,0
1148,11
1149,2
1150,13
1151,8
1152,0
1153,12
1154,18
1155,9
1156,17
1157,4
1158,5
1159,10
1160,7
1161,14
1162,7
1163,7
1164,16
1165,16
1166,0
1167,7
1168,14
1169,12
1170,12
1171,17
1172,5
1173,17
1174,4
1175,0
1176,1
1177,19
1178,15
1179,3
1180,11
1181,18
1182,7
1183,2
1184,13
1185,7
1186,13
1187,11
1188,7
1189,17
1190,10
1191,19
1192,3
1193,13
1194,8
1195,0
1196,6
1197,7
1198,12
1199,4
1200,16
1201,5
1202,14
1203,2
1204,2
1205,11
1206,1
1207,0
1208,2
1209,7
1210,13
1211,19
1212,3
1213,18
1214,16
1215,2
1216,6
1217,9
1218,8
1219,7
1220,17
1221,17
1222,11
1223,14
1224,10
1225,10
1226,5
1227,3
1228,2
1229,12
1230,15
1231,3
1232,11
1233,3
1234,0
1235,12
1236,3
1237,16
1238,15
1239,19
1240,4
1241,5
1242,9
1243,10
1244,13
1245,1
1246,5
1247,15
1248,4
1249,12
1250,16
1251,14
1252,13
1253,9
1254,7
1255,10
1256,1
