Index,ThreadID
0,1
1,2
2,6
3,10
4,7
5,52
6,45
7,38
8,20
9,77
10,4
11,74
12,67
13,12
14,1
15,2
16,93
17,10
18,95
19,7
20,45
21,52
22,19
23,67
24,20
25,77
26,1
27,5
28,0
29,2
30,9
31,18
32,8
33,24
34,49
35,6
36,95
37,55
38,54
39,10
40,7
41,53
42,19
43,25
44,17
45,52
46,45
47,47
48,62
49,59
50,56
51,74
52,38
53,23
54,20
55,67
56,87
57,13
58,22
59,66
60,57
61,36
62,3
63,60
64,12
65,37
66,63
67,26
68,31
69,4
70,30
71,34
72,89
73,46
74,58
75,33
76,41
77,11
78,39
79,28
80,21
81,93
82,32
83,64
84,65
85,27
86,42
87,35
88,75
89,43
90,50
91,61
92,29
93,48
94,44
95,40
96,76
97,77
98,84
99,73
100,83
101,51
102,68
103,92
104,49
105,55
106,10
107,88
108,85
109,82
110,71
111,25
112,14
113,91
114,95
115,1
116,77
117,86
118,84
119,73
120,83
121,6
122,92
123,51
124,68
125,61
126,55
127,65
128,49
129,88
130,39
131,10
132,85
133,77
134,84
135,83
136,73
137,25
138,92
139,51
140,68
141,55
142,82
143,71
144,88
145,14
146,49
147,91
148,10
149,95
150,1
151,6
152,86
153,61
154,77
155,84
156,83
157,73
158,65
159,92
160,85
161,51
162,68
163,39
164,88
165,55
166,10
167,25
168,49
169,71
170,81
171,70
172,80
173,82
174,96
175,69
176,0
177,14
178,91
179,95
180,7
181,1
182,62
183,53
184,46
185,48
186,47
187,54
188,72
189,94
190,15
191,79
192,78
193,24
194,86
195,73
196,64
197,66
198,58
199,21
200,93
201,33
202,43
203,76
204,50
205,4
206,6
207,16
208,53
209,61
210,9
211,75
212,85
213,57
214,23
215,78
216,7
217,66
218,91
219,24
220,21
221,67
222,43
223,33
224,93
225,50
226,4
227,53
228,22
229,23
230,7
231,78
232,76
233,16
234,8
235,6
236,91
237,66
238,61
239,20
240,1
241,9
242,60
243,75
244,85
245,25
246,89
247,57
248,42
249,86
250,84
251,73
252,83
253,65
254,59
255,29
256,32
257,13
258,96
259,51
260,45
261,17
262,80
263,55
264,74
265,81
266,56
267,77
268,35
269,2
270,52
271,5
272,38
273,15
274,27
275,18
276,11
277,0
278,69
279,37
280,49
281,58
282,54
283,10
284,92
285,19
286,64
287,95
288,30
289,68
290,34
291,24
292,12
293,4
294,62
295,87
296,47
297,21
298,7
299,94
300,40
301,46
302,88
303,22
304,53
305,63
306,48
307,16
308,24
309,76
310,12
311,21
312,7
313,94
314,4
315,62
316,87
317,47
318,28
319,40
320,33
321,66
322,39
323,46
324,72
325,34
326,88
327,24
328,21
329,4
330,94
331,7
332,12
333,62
334,47
335,87
336,40
337,22
338,53
339,66
340,63
341,48
342,16
343,46
344,76
345,41
346,28
347,33
348,39
349,4
350,7
351,24
352,47
353,21
354,94
355,87
356,12
357,62
358,72
359,40
360,88
361,66
362,63
363,23
364,13
365,34
366,91
367,53
368,26
369,22
370,43
371,67
372,93
373,78
374,48
375,14
376,31
377,60
378,3
379,96
380,50
381,71
382,69
383,79
384,38
385,8
386,44
387,6
388,90
389,59
390,4
391,7
392,47
393,17
394,46
395,77
396,5
397,37
398,85
399,61
400,18
401,52
402,64
403,41
404,33
405,84
406,65
407,92
408,59
409,90
410,86
411,39
412,9
413,7
414,87
415,47
416,4
417,17
418,46
419,70
420,62
421,77
422,5
423,45
424,37
425,59
426,90
427,7
428,47
429,17
430,46
431,4
432,85
433,77
434,5
435,37
436,18
437,61
438,52
439,41
440,64
441,33
442,84
443,65
444,92
445,39
446,86
447,9
448,70
449,87
450,59
451,90
452,7
453,62
454,47
455,17
456,46
457,45
458,4
459,77
460,5
461,37
462,41
463,29
464,85
465,19
466,75
467,28
468,30
469,35
470,61
471,72
472,18
473,52
474,16
475,64
476,1
477,94
478,82
479,20
480,81
481,27
482,11
483,80
484,76
485,33
486,9
487,43
488,86
489,89
490,90
491,0
492,59
493,66
494,4
495,65
496,84
497,70
498,79
499,93
500,3
501,88
502,39
503,7
504,15
505,44
506,86
507,62
508,9
509,33
510,90
511,0
512,59
513,66
514,43
515,83
516,60
517,4
518,36
519,69
520,89
521,86
522,9
523,33
524,90
525,0
526,65
527,70
528,59
529,66
530,43
531,84
532,79
533,93
534,3
535,88
536,89
537,39
538,7
539,15
540,44
541,62
542,4
543,31
544,86
545,9
546,83
547,60
548,33
549,90
550,36
551,0
552,59
553,66
554,56
555,69
556,43
557,89
558,70
559,65
560,4
561,71
562,84
563,79
564,93
565,87
566,3
567,88
568,39
569,15
570,7
571,61
572,62
573,44
574,67
575,31
576,26
577,35
578,92
579,10
580,53
581,46
582,75
583,14
584,2
585,49
586,59
587,0
588,90
589,66
590,57
591,4
592,63
593,55
594,80
595,21
596,9
597,47
598,5
599,29
600,75
601,11
602,14
603,6
604,56
605,70
606,49
607,22
608,59
609,0
610,90
611,2
612,57
613,72
614,66
615,84
616,76
617,4
618,24
619,55
620,75
621,14
622,49
623,59
624,0
625,90
626,2
627,57
628,63
629,4
630,29
631,80
632,55
633,21
634,9
635,47
636,5
637,11
638,6
639,56
640,70
641,22
642,75
643,14
644,72
645,76
646,66
647,84
648,90
649,0
650,24
651,60
652,59
653,96
654,16
655,94
656,86
657,20
658,83
659,71
660,81
661,49
662,19
663,68
664,64
665,77
666,30
667,74
668,13
669,12
670,1
671,32
672,52
673,33
674,38
675,36
676,48
677,58
678,45
679,4
680,25
681,27
682,2
683,37
684,82
685,34
686,90
687,57
688,26
689,3
690,9
691,35
692,63
693,61
694,73
695,8
696,88
697,50
698,51
699,55
700,69
701,29
702,2
703,25
704,4
705,85
706,18
707,6
708,76
709,27
710,82
711,90
712,37
713,26
714,57
715,34
716,9
717,25
718,4
719,2
720,27
721,3
722,90
723,82
724,61
725,37
726,26
727,57
728,63
729,35
730,73
731,88
732,8
733,50
734,51
735,9
736,29
737,69
738,55
739,76
740,18
741,85
742,6
743,25
744,4
745,2
746,27
747,34
748,90
749,82
750,26
751,37
752,57
753,9
754,61
755,3
756,15
757,63
758,73
759,88
760,76
761,29
762,79
763,92
764,5
765,65
766,51
767,35
768,50
769,8
770,85
771,55
772,18
773,69
774,6
775,31
776,25
777,16
778,4
779,67
780,32
781,42
782,46
783,7
784,30
785,86
786,17
787,41
788,25
789,26
790,23
791,59
792,38
793,16
794,22
795,52
796,71
797,19
798,36
799,94
800,50
801,90
802,9
803,73
804,3
805,67
806,1
807,88
808,63
809,40
810,86
811,78
812,6
813,12
814,8
815,66
816,47
817,53
818,21
819,11
820,70
821,2
822,77
823,35
824,28
825,80
826,44
827,64
828,61
829,43
830,32
831,20
832,10
833,79
834,34
835,60
836,57
837,0
838,96
839,72
840,42
841,68
842,95
843,5
844,87
845,37
846,65
847,7
848,46
849,74
850,49
851,48
852,81
853,39
854,4
855,54
856,27
857,62
858,89
859,58
860,29
861,24
862,82
863,14
864,15
865,55
866,56
867,33
868,84
869,93
870,75
871,76
872,91
873,41
874,69
875,30
876,16
877,13
878,26
879,19
880,52
881,25
882,31
883,22
884,72
885,71
886,94
887,38
888,51
889,41
890,59
891,69
892,40
893,45
894,86
895,36
896,17
897,16
898,13
899,83
900,92
901,30
902,26
903,25
904,6
905,52
906,67
907,63
908,72
909,41
910,16
911,22
912,30
913,26
914,69
915,52
916,19
917,25
918,31
919,13
920,40
921,71
922,94
923,38
924,86
925,51
926,59
927,36
928,17
929,83
930,92
931,41
932,6
933,16
934,45
935,72
936,67
937,30
938,26
939,52
940,25
941,69
942,19
943,22
944,13
945,63
946,31
947,41
948,40
949,16
950,30
951,72
952,71
953,61
954,94
955,38
956,86
957,85
958,51
959,18
960,59
961,36
962,17
