Index,ThreadID
0,8
1,11
2,10
3,12
4,27
5,69
6,5
7,68
8,20
9,6
10,9
11,13
12,14
13,22
14,8
15,46
16,11
17,25
18,12
19,10
20,27
21,67
22,69
23,68
24,5
25,8
26,11
27,20
28,12
29,10
30,27
31,6
32,9
33,46
34,13
35,68
36,67
37,22
38,14
39,69
40,25
41,8
42,11
43,10
44,12
45,59
46,27
47,5
48,20
49,68
50,69
51,52
52,8
53,11
54,67
55,9
56,46
57,13
58,22
59,14
60,25
61,2
62,29
63,24
64,21
65,6
66,10
67,0
68,15
69,16
70,23
71,12
72,8
73,27
74,57
75,10
76,5
77,68
78,69
79,41
80,23
81,12
82,8
83,47
84,27
85,10
86,16
87,57
88,50
89,5
90,23
91,47
92,51
93,27
94,12
95,10
96,68
97,15
98,53
99,31
100,41
101,23
102,47
103,3
104,57
105,16
106,26
107,10
108,5
109,15
110,31
111,53
112,50
113,12
114,51
115,23
116,47
117,29
118,41
119,10
120,31
121,15
122,16
123,3
124,26
125,55
126,63
127,68
128,37
129,66
130,61
131,27
132,5
133,57
134,69
135,45
136,59
137,48
138,8
139,36
140,41
141,21
142,66
143,42
144,43
145,16
146,35
147,7
148,31
149,41
150,62
151,24
152,21
153,40
154,66
155,2
156,31
157,41
158,21
159,62
160,24
161,66
162,7
163,43
164,16
165,35
166,42
167,40
168,31
169,41
170,21
171,62
172,66
173,24
174,2
175,7
176,31
177,41
178,21
179,43
180,62
181,66
182,24
183,16
184,40
185,2
186,42
187,31
188,55
189,17
190,38
191,64
192,28
193,53
194,39
195,51
196,63
197,32
198,18
199,23
200,19
201,7
202,50
203,43
204,21
205,47
206,35
207,15
208,12
209,41
210,4
211,0
212,24
213,18
214,28
215,52
216,25
217,37
218,22
219,60
220,48
221,4
222,69
223,0
224,24
225,18
226,28
227,37
228,60
229,4
230,0
231,24
232,18
233,52
234,28
235,25
236,22
237,48
238,69
239,37
240,4
241,60
242,0
243,18
244,53
245,24
246,28
247,68
248,56
249,37
250,4
251,60
252,0
253,52
254,25
255,67
256,18
257,69
258,44
259,24
260,53
261,68
262,56
263,29
264,22
265,28
266,48
267,39
268,14
269,42
270,38
271,20
272,9
273,17
274,2
275,36
276,33
277,59
278,30
279,16
280,37
281,61
282,5
283,23
284,37
285,55
286,62
287,47
288,27
289,61
290,28
291,33
292,19
293,46
294,26
295,40
296,54
297,37
298,5
299,10
300,68
301,65
302,55
303,47
304,62
305,61
306,28
307,23
308,19
309,27
310,56
311,33
312,37
313,55
314,47
315,62
316,61
317,5
318,28
319,19
320,27
321,46
322,26
323,54
324,40
325,10
326,68
327,65
328,37
329,32
330,55
331,47
332,33
333,61
334,56
335,62
336,19
337,28
338,27
339,30
340,5
341,67
342,46
343,40
344,54
345,26
346,65
347,23
348,68
349,10
350,11
351,58
352,39
353,19
354,51
355,28
356,11
357,46
358,7
359,38
360,15
361,25
362,63
363,48
364,19
365,39
366,58
367,32
368,54
369,28
370,11
371,22
372,56
373,15
374,53
375,7
376,51
377,20
378,19
379,39
380,46
381,58
382,11
383,38
384,25
385,28
386,63
387,15
388,53
389,54
390,32
391,19
392,39
393,58
394,22
395,11
396,68
397,7
398,56
399,28
400,20
401,15
402,46
403,53
404,25
405,38
406,31
407,45
408,10
409,63
410,18
411,54
412,49
413,33
414,59
415,48
416,43
417,51
418,3
419,60
420,69
421,13
422,35
423,21
424,28
425,61
426,26
427,67
428,7
429,32
430,22
431,44
432,66
433,68
434,58
435,47
436,65
437,69
438,50
439,13
440,12
441,46
442,20
443,21
444,18
445,28
446,61
447,67
448,35
449,23
450,69
451,13
452,7
453,26
454,64
455,37
456,21
457,28
458,22
459,66
460,32
461,44
462,47
463,61
464,65
465,50
466,67
467,58
468,12
469,29
470,35
471,20
472,69
473,18
474,13
475,64
476,37
477,21
478,26
479,28
480,23
481,7
482,30
483,68
484,17
485,36
486,19
487,46
488,6
489,1
490,50
491,69
492,65
493,4
494,64
495,29
496,14
497,3
498,66
499,22
500,67
501,44
502,47
503,61
504,18
505,35
506,10
507,23
508,12
509,58
510,30
511,50
512,69
513,4
514,65
515,14
516,64
517,29
518,3
519,50
520,69
521,66
522,4
523,61
524,64
525,65
526,29
527,3
528,22
529,14
530,67
531,44
532,47
533,18
534,10
535,35
536,12
537,23
538,58
539,30
540,50
541,4
542,61
543,64
544,65
545,3
546,14
547,29
548,22
549,44
550,67
551,69
552,66
553,52
554,28
555,13
556,32
557,56
558,8
