Index,ThreadID
0,2
1,3
2,5
3,0
4,4
5,7
6,1
7,6
8,2
9,7
10,0
11,4
12,3
13,5
14,1
15,6
16,2
17,3
18,0
19,7
20,5
21,4
22,1
23,6
24,2
25,0
26,1
27,4
28,3
29,6
30,5
31,7
32,2
33,1
34,4
35,0
36,7
37,5
38,6
39,3
40,2
41,1
42,4
43,3
44,0
45,5
46,6
47,7
48,2
49,3
50,5
51,4
52,6
53,1
54,7
55,0
56,2
57,1
58,5
59,6
60,3
61,4
62,0
63,7
64,1
65,2
66,3
67,6
68,4
69,0
70,5
71,7
72,2
73,1
74,0
75,4
76,6
77,3
78,7
79,5
80,2
81,3
82,1
83,0
84,5
85,4
86,7
87,6
88,2
89,1
90,3
91,5
92,4
93,7
94,6
95,0
96,2
97,3
98,1
99,5
100,4
101,6
102,7
103,0
104,3
105,0
106,2
107,5
108,4
109,6
110,7
111,1
112,4
113,0
114,1
115,2
116,6
117,7
118,5
119,3
120,2
121,1
122,0
123,4
124,7
125,6
126,5
127,3
128,2
129,1
130,4
131,0
132,7
133,6
134,5
135,3
136,2
137,4
138,0
139,1
140,7
141,6
142,3
143,5
144,2
145,1
146,4
147,0
148,3
149,7
150,6
151,5
152,2
153,3
154,1
155,6
156,7
157,4
158,5
159,0
160,2
161,3
162,1
163,0
164,7
165,6
166,4
167,5
168,2
169,3
170,0
171,1
172,6
173,7
174,4
175,5
176,2
177,1
178,3
179,6
180,7
181,4
182,5
183,0
184,2
185,1
186,3
187,0
188,6
189,5
190,7
191,4
192,2
193,1
194,0
195,3
196,5
197,6
198,7
199,4
200,2
201,0
202,3
203,1
204,6
205,7
206,5
207,4
208,2
209,3
210,1
211,6
212,7
213,0
214,4
215,5
216,2
217,1
218,3
219,6
220,0
221,5
222,7
223,4
224,2
225,1
226,3
227,6
228,7
229,0
230,5
231,4
232,2
233,3
234,1
235,0
236,4
237,7
238,5
239,6
240,2
241,0
242,1
243,7
244,5
245,3
246,6
247,4
248,2
249,0
250,1
251,7
252,3
253,6
254,5
255,4
256,2
257,5
258,0
259,1
260,3
261,6
262,7
263,4
264,2
265,5
266,3
267,1
268,4
269,6
270,7
271,0
272,2
273,3
274,5
275,1
276,4
277,0
278,6
279,7
280,2
281,5
282,0
283,1
284,7
285,4
286,3
287,6
288,2
289,0
290,5
291,7
292,3
293,1
294,4
295,6
296,2
297,5
298,0
299,1
300,6
301,4
302,3
303,7
304,2
305,4
306,0
307,5
308,6
309,3
310,1
311,7
312,2
313,5
314,1
315,6
316,3
317,0
318,4
319,7
320,2
321,5
322,1
323,0
324,6
325,3
326,4
327,7
328,2
329,1
330,4
331,5
332,7
333,0
334,6
335,3
336,1
337,2
338,5
339,7
340,4
341,6
342,3
343,0
344,2
345,5
346,4
347,1
348,3
349,6
350,0
351,7
352,2
353,5
354,1
355,3
356,6
357,0
358,7
359,4
360,2
361,0
362,4
363,1
364,5
365,7
366,6
367,3
368,2
369,4
370,5
371,7
372,1
373,3
374,6
375,0
376,2
377,4
378,5
379,1
380,0
381,6
382,3
383,7
384,2
385,4
386,0
387,1
388,7
389,5
390,6
391,3
392,2
393,5
394,0
395,3
396,4
397,1
398,7
399,6
400,2
401,1
402,3
403,7
404,5
405,0
406,6
407,4
408,2
409,7
410,5
411,1
412,6
413,0
414,3
415,4
416,2
417,1
418,6
419,5
420,3
421,0
422,4
423,7
424,2
425,5
426,1
427,0
428,6
429,4
430,3
431,7
432,2
433,5
434,4
435,1
436,6
437,0
438,3
439,7
440,2
441,5
442,1
443,4
444,6
445,0
446,7
447,3
448,2
449,5
450,1
451,6
452,0
453,4
454,3
455,7
456,2
457,6
458,1
459,0
460,4
461,5
462,3
463,7
464,2
465,0
466,3
467,6
468,7
469,5
470,1
471,4
472,2
473,6
474,0
475,4
476,1
477,5
478,3
479,7
480,2
481,0
482,7
483,6
484,5
485,1
486,3
487,4
488,2
489,3
490,0
491,6
492,5
493,1
494,4
495,7
496,2
497,0
498,3
499,6
500,1
501,4
502,5
503,7
504,2
505,0
506,1
507,3
508,6
509,7
510,5
511,4
512,2
513,1
514,0
515,6
516,3
517,5
518,7
519,4
520,2
521,3
522,6
523,1
524,0
525,7
526,5
527,4
528,2
529,1
530,3
531,6
532,5
533,4
534,7
535,0
536,2
537,3
538,1
539,5
540,7
541,4
542,0
543,6
544,2
545,6
546,1
547,5
548,0
549,7
550,4
551,3
552,2
553,1
554,6
555,7
556,4
557,0
558,5
559,3
560,2
561,1
562,6
563,0
564,3
565,5
566,4
567,7
568,2
569,3
570,1
571,6
572,5
573,4
574,7
575,0
576,2
577,3
578,0
579,1
580,6
581,5
582,4
