Index,ThreadID
0,26
1,8
2,11
3,16
4,16
5,16
6,16
7,11
8,16
9,16
10,11
11,16
12,16
13,11
14,16
15,8
16,19
17,39
18,19
19,39
20,19
21,39
22,19
23,23
24,17
25,36
26,4
27,7
28,7
29,0
30,29
31,29
32,0
33,23
34,7
35,23
36,7
37,0
38,23
39,7
40,60
41,23
42,7
43,0
44,2
45,23
46,7
47,60
48,14
49,17
50,15
51,12
52,11
53,43
54,42
55,4
56,29
57,35
58,36
59,40
60,26
61,10
62,6
63,44
64,56
65,19
66,23
67,17
68,23
69,61
70,61
71,17
72,61
73,61
74,19
75,61
76,23
77,0
78,23
79,0
80,61
81,61
82,30
83,55
84,52
85,61
86,30
87,15
88,52
89,26
90,26
91,26
92,26
93,26
94,26
95,26
96,26
97,26
98,26
99,26
100,26
101,26
102,26
103,26
104,26
105,26
106,26
107,26
108,26
109,26
110,26
111,26
112,15
113,27
114,55
115,21
116,39
117,43
118,23
119,61
120,17
121,9
122,1
123,0
124,13
125,11
126,30
127,57
128,25
129,14
130,58
131,46
132,25
133,25
134,14
135,16
136,14
137,42
138,14
139,42
140,34
141,54
142,54
143,5
144,54
145,5
146,54
147,5
148,54
149,5
150,54
151,5
152,54
153,5
154,54
155,5
156,54
157,15
158,2
159,39
160,34
161,46
162,43
163,3
164,58
165,50
166,53
167,17
168,51
169,32
170,18
171,63
172,49
173,31
174,16
175,8
176,55
177,36
178,14
179,37
180,30
181,40
182,25
183,52
184,62
185,12
186,4
187,60
188,29
189,45
190,22
191,42
192,38
193,7
194,38
195,59
196,28
197,14
198,53
199,28
200,53
201,53
202,7
203,53
204,7
205,53
206,7
207,23
208,33
209,53
210,7
211,53
212,7
213,55
214,23
215,33
216,53
217,7
218,53
219,23
220,7
221,55
222,33
223,48
224,33
225,0
226,1
227,55
228,48
229,0
230,48
231,33
232,55
233,1
234,0
235,2
236,21
237,11
238,26
239,6
240,61
241,9
242,10
243,14
244,27
245,28
246,3
247,7
248,13
249,23
250,38
251,19
252,32
253,53
254,59
255,63
256,0
257,23
258,2
259,38
260,19
261,28
262,28
263,15
264,15
265,23
266,0
267,23
268,0
269,55
270,0
271,23
272,0
273,55
274,0
275,23
276,21
277,0
278,55
279,47
280,23
281,0
282,55
283,0
284,23
285,0
286,55
287,23
288,47
289,0
290,21
291,47
292,0
293,55
294,23
295,47
296,0
297,21
298,23
299,55
300,47
301,6
302,22
303,1
304,2
305,8
306,61
307,14
308,24
309,19
310,4
311,28
312,11
313,58
314,35
315,37
316,17
317,10
318,38
319,5
320,2
321,19
322,28
323,61
324,61
325,57
326,19
327,10
328,43
329,30
330,2
331,10
332,30
333,43
334,2
335,10
336,30
337,12
338,2
339,43
340,30
341,10
342,12
343,2
344,30
345,43
346,30
347,10
348,2
349,12
350,30
351,43
352,2
353,12
354,30
355,10
356,43
357,30
358,2
359,12
360,10
361,30
362,2
363,43
364,12
365,30
366,10
367,2
368,30
369,12
370,43
371,10
372,30
373,2
374,12
375,30
376,10
377,43
378,15
379,41
380,28
381,17
382,42
383,63
384,26
385,22
386,3
387,24
388,60
389,26
390,9
391,11
392,3
393,12
394,22
395,60
396,2
397,22
398,13
399,11
400,7
401,25
402,46
403,6
404,61
405,60
406,17
407,60
408,33
409,17
410,60
411,33
412,60
413,17
414,0
415,8
416,51
417,41
418,32
419,24
420,15
421,9
422,13
423,22
424,38
425,35
426,62
427,20
428,11
429,48
430,16
431,3
432,14
433,4
434,2
435,39
436,55
437,12
438,21
439,1
440,25
441,34
442,6
443,57
444,52
445,44
446,28
447,26
448,33
449,43
450,59
451,24
452,43
453,43
454,43
455,59
456,10
457,43
458,43
459,13
460,43
461,38
462,43
463,13
464,27
465,9
466,19
467,19
468,59
469,59
470,7
471,27
472,27
473,11
474,61
475,11
476,10
477,55
478,11
479,11
480,1
481,55
482,11
483,1
484,9
485,61
486,1
487,61
488,25
489,1
490,32
491,7
492,59
493,9
494,43
495,13
496,48
497,48
498,59
499,19
500,33
501,14
502,27
503,61
504,7
505,24
506,1
507,46
508,11
509,13
510,38
511,10
512,42
513,36
514,31
515,18
516,0
517,9
518,56
519,30
520,28
521,62
522,23
523,11
524,11
525,27
526,27
527,17
528,8
529,15
530,56
531,45
532,23
533,46
534,34
535,45
536,23
537,46
538,25
539,34
540,23
541,45
542,46
543,25
544,34
545,23
546,45
547,25
548,46
549,23
550,34
551,25
552,45
553,63
554,14
555,16
556,18
557,2
558,6
559,52
560,12
561,49
562,33
563,17
564,11
565,58
566,27
567,62
568,41
569,29
570,22
571,40
572,56
573,44
574,50
575,32
576,23
577,20
578,30
579,26
580,39
581,59
582,26
583,8
584,46
585,21
586,22
587,2
588,18
589,6
590,18
591,6
592,6
593,6
594,38
595,18
596,61
597,38
598,38
599,3
600,61
601,38
602,40
603,38
604,33
605,31
606,30
607,31
608,30
609,55
610,31
611,30
612,55
613,30
614,31
615,7
616,15
617,31
618,59
619,21
620,14
621,4
622,41
623,53
624,50
625,7
626,20
627,56
628,42
629,27
630,0
631,13
632,23
633,51
634,28
635,16
636,19
637,57
638,34
639,26
640,40
641,22
642,61
643,38
644,24
645,22
646,61
647,33
648,33
649,60
650,52
651,43
652,52
653,40
654,2
655,40
656,6
657,40
658,43
659,1
660,52
661,1
662,6
663,52
664,29
665,36
666,30
667,39
668,41
669,7
670,40
671,40
672,41
673,41
674,55
675,0
676,41
677,20
678,37
679,27
680,21
681,31
682,26
683,59
684,4
685,40
686,46
687,0
688,41
689,15
690,7
691,22
692,60
693,19
694,14
695,18
696,48
697,2
698,28
699,49
700,47
701,12
702,39
703,13
704,2
705,24
706,60
707,38
708,25
709,1
710,52
711,38
712,11
713,43
714,11
715,38
716,52
717,44
718,36
719,25
720,8
721,33
722,25
723,44
724,46
725,2
726,5
727,61
728,2
729,21
730,25
731,7
732,15
733,51
734,31
735,28
736,40
737,24
738,28
739,31
740,62
741,20
742,16
743,3
744,60
745,55
746,33
747,40
748,17
749,18
750,57
751,15
752,61
753,59
754,58
755,63
756,47
757,51
758,23
759,54
760,39
761,7
762,37
763,22
764,21
765,1
766,4
767,6
768,11
769,35
770,10
771,38
772,30
773,52
774,38
775,56
776,52
777,42
778,11
779,26
780,26
781,44
782,36
783,36
784,19
785,25
786,19
787,48
788,30
789,49
790,29
791,29
792,46
793,29
794,30
795,30
796,49
797,16
798,49
799,33
800,17
801,36
802,19
803,15
804,40
805,19
806,4
807,61
808,6
809,52
810,36
811,9
812,55
813,60
814,51
815,39
816,19
817,29
818,40
819,23
820,17
821,12
822,58
823,7
824,45
825,27
826,5
827,22
828,3
829,21
830,1
831,2
832,38
833,38
834,56
835,43
836,38
837,10
838,56
839,43
840,34
841,26
842,11
843,25
844,38
845,14
846,24
847,0
848,0
849,30
850,31
851,13
852,49
853,26
854,42
855,49
856,53
857,53
858,8
859,18
860,36
861,20
862,26
863,48
864,59
865,28
866,8
867,49
868,48
869,17
870,54
871,39
872,35
873,52
874,3
875,51
876,28
877,63
878,61
879,36
880,49
881,23
882,16
883,60
884,45
885,27
886,44
887,58
888,18
889,31
890,21
891,22
892,24
893,1
894,8
895,35
896,56
897,43
898,56
899,38
900,14
901,10
902,33
903,57
904,30
905,15
906,62
907,42
908,62
909,9
910,20
911,6
912,19
913,16
914,40
915,7
916,19
917,7
918,19
919,25
920,26
921,46
922,60
923,47
924,27
925,60
926,21
927,47
928,47
929,54
930,20
931,20
932,36
933,45
934,45
935,45
936,43
937,45
938,15
939,3
940,42
941,31
942,28
943,34
944,44
945,58
