Index,ThreadID
0,5
1,1
2,4
3,6
4,0
5,3
6,2
7,0
8,5
9,0
10,5
11,1
12,2
13,3
14,5
15,5
16,4
17,5
18,4
19,5
20,4
21,0
22,0
23,3
24,0
25,3
26,4
27,0
28,4
29,4
30,1
31,4
32,4
33,1
34,0
35,4
36,4
37,5
38,4
39,5
40,4
41,5
42,4
43,4
44,4
45,0
46,5
47,4
48,0
49,4
50,4
51,5
52,0
53,4
54,5
55,0
56,4
57,0
58,0
59,4
60,0
61,4
62,5
63,4
64,5
65,4
66,5
67,0
68,4
69,1
70,1
71,1
72,1
73,5
74,1
75,5
76,1
77,1
78,1
79,1
80,5
81,1
82,5
83,1
84,0
85,0
86,0
87,0
88,0
89,0
90,6
91,0
92,4
93,0
94,0
95,4
96,4
97,0
98,0
99,4
100,0
101,4
102,4
103,0
104,3
105,0
106,0
107,0
108,0
109,2
110,3
111,4
112,2
113,2
114,2
115,2
116,0
117,6
118,5
119,2
120,0
121,2
122,0
123,2
124,0
125,5
126,2
127,0
128,2
129,5
130,2
131,2
132,0
133,2
134,2
135,2
136,2
137,2
138,0
139,5
140,2
141,5
142,4
143,2
144,4
145,5
146,0
147,2
148,4
149,2
150,5
151,4
152,5
153,0
154,2
155,6
156,3
157,2
158,3
159,0
160,6
161,2
162,4
163,2
164,0
165,4
166,2
167,0
168,3
169,0
170,3
171,3
172,0
173,6
174,2
175,2
176,4
177,2
178,2
179,4
180,2
181,0
182,2
183,2
184,2
185,6
186,2
187,0
188,6
189,2
190,2
191,6
192,2
193,2
194,6
195,0
196,2
197,2
198,6
199,2
200,0
201,2
202,6
203,2
204,2
205,2
206,2
207,2
208,6
209,0
210,2
211,0
212,2
213,4
214,2
215,6
216,0
217,2
218,2
219,0
220,2
221,0
222,2
223,6
224,2
225,2
226,2
227,2
228,2
229,2
230,6
231,2
232,2
233,2
234,2
235,2
236,6
237,0
238,2
239,2
240,2
241,0
242,0
243,2
244,6
245,2
246,0
247,2
248,0
249,2
250,2
251,0
252,2
253,2
254,2
255,2
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,2
264,2
265,2
266,2
267,2
268,2
269,2
270,2
271,2
272,2
273,2
274,2
275,2
276,2
277,2
278,2
279,2
280,2
281,2
282,2
283,4
284,2
285,2
286,4
287,2
288,2
289,2
290,4
291,2
292,2
293,4
294,2
295,2
296,4
297,2
298,2
299,5
300,4
301,2
302,2
303,2
304,5
305,4
306,5
307,2
308,2
309,5
310,2
311,2
312,5
313,2
314,5
315,2
316,4
317,2
318,4
319,5
320,2
321,3
322,2
323,4
324,2
325,2
326,4
327,2
328,4
329,2
330,5
331,2
332,4
333,5
334,2
335,4
336,2
337,2
338,5
339,2
340,4
341,2
342,5
343,2
344,2
345,2
346,2
347,2
348,2
349,2
350,2
351,2
352,2
353,6
354,2
355,2
356,6
357,2
358,2
359,5
360,2
361,4
362,2
363,5
364,2
365,2
366,0
367,2
368,4
369,2
370,0
371,2
372,2
373,4
374,5
375,2
376,5
377,4
378,2
379,4
380,2
381,0
382,5
383,4
384,6
385,2
386,2
387,4
388,5
389,2
390,5
391,4
392,2
393,2
394,6
395,2
396,4
397,6
398,0
399,2
400,5
401,2
402,2
403,5
404,2
405,4
406,2
407,4
408,2
409,0
410,2
411,4
412,0
413,4
414,4
415,0
416,4
417,0
418,4
419,5
420,4
421,4
422,4
423,4
424,4
425,0
426,4
427,4
428,4
429,4
430,0
431,4
432,0
433,4
434,5
435,5
436,1
437,5
438,1
439,4
440,6
441,4
442,4
443,4
444,5
445,4
446,5
447,4
448,4
449,5
450,4
451,5
452,2
453,5
454,4
455,4
456,4
457,4
458,2
459,4
460,3
461,0
462,0
463,0
464,4
465,0
466,2
467,1
468,3
469,2
470,2
471,2
472,1
473,2
474,1
475,4
476,4
477,2
478,4
479,2
480,2
481,4
482,2
483,2
484,2
485,4
486,0
487,2
488,0
489,4
490,4
491,4
492,4
493,0
494,4
495,0
496,4
497,4
498,6
499,4
500,6
501,0
502,1
503,4
504,4
505,4
506,4
507,4
508,4
509,4
510,6
511,2
512,4
513,2
514,0
515,5
516,3
517,6
518,0
519,4
520,0
521,0
522,4
523,0
524,5
525,0
526,4
527,0
528,5
529,4
530,0
531,2
532,0
533,4
534,0
535,0
536,4
537,0
538,5
539,4
540,3
541,6
542,0
543,4
544,5
545,1
546,0
547,0
548,0
549,5
550,0
551,0
552,5
553,0
554,0
555,0
556,5
557,0
558,2
559,5
560,0
561,0
562,3
563,4
564,0
565,3
566,2
567,5
568,0
569,5
570,0
571,5
572,2
573,1
574,0
575,0
576,0
577,5
578,0
579,5
580,4
581,0
582,5
583,1
584,0
585,0
586,5
587,1
588,2
589,0
590,5
591,0
592,2
593,0
594,5
595,0
596,2
597,5
598,0
599,2
600,5
601,4
602,0
603,4
604,0
605,5
606,5
607,0
608,4
609,4
610,6
611,4
612,6
613,0
614,4
615,5
616,0
617,0
618,5
619,2
620,0
621,5
622,6
623,0
624,3
625,0
626,2
627,0
628,3
629,4
630,2
631,2
632,3
633,6
634,2
635,0
636,5
637,0
638,0
639,0
640,0
641,4
642,0
643,4
644,0
645,3
646,0
647,5
648,4
649,0
650,3
651,0
652,2
653,0
654,2
655,0
656,0
657,2
658,0
659,1
660,0
661,5
662,1
663,0
664,5
665,0
666,0
667,0
668,5
669,0
670,0
671,5
672,0
673,0
674,0
675,4
676,5
677,0
678,4
679,1
680,6
681,5
682,1
683,6
684,0
685,5
686,0
687,1
688,0
689,1
690,0
691,1
692,4
693,0
694,2
695,0
696,2
697,6
698,3
699,4
