Index,ThreadID
0,4
1,14
2,11
3,14
4,2
5,18
6,14
7,7
8,5
9,4
10,8
11,11
12,10
13,13
14,16
15,12
16,3
17,6
18,1
19,9
20,15
21,15
22,15
23,18
24,7
25,7
26,4
27,4
28,11
29,15
30,4
31,3
32,1
33,18
34,4
35,2
36,11
37,12
38,3
39,9
40,3
41,16
42,5
43,3
44,7
45,7
46,2
47,0
48,12
49,0
50,0
51,15
52,9
53,2
54,13
55,4
56,17
57,12
58,16
59,3
60,1
61,2
62,7
63,4
64,4
65,18
66,13
67,18
68,18
69,9
70,12
71,9
72,18
73,2
74,11
75,1
76,4
77,16
78,8
79,13
80,9
81,10
82,10
83,18
84,10
85,10
86,5
87,2
88,15
89,2
90,0
91,17
92,4
93,0
94,12
95,14
96,9
97,18
98,16
99,6
100,15
101,1
102,15
103,1
104,11
105,19
106,2
107,12
108,10
109,6
110,3
111,10
112,15
113,1
114,11
115,4
116,13
117,7
118,8
119,18
120,12
121,14
122,5
123,6
124,3
125,6
126,15
127,1
128,11
129,19
130,4
131,4
132,8
133,18
134,17
135,16
136,9
137,2
138,11
139,4
140,16
141,15
142,15
143,15
144,19
145,5
146,19
147,1
148,15
149,1
150,7
151,10
152,7
153,1
154,17
155,6
156,2
157,13
158,14
159,7
160,5
161,4
162,5
163,4
164,18
165,15
166,1
167,4
168,10
169,12
170,16
171,7
172,7
173,14
174,4
175,3
176,1
177,11
178,18
179,2
180,10
181,5
182,6
183,6
184,6
185,14
186,6
187,17
188,4
189,11
190,11
191,15
192,18
193,10
194,6
195,14
196,9
197,19
198,16
199,12
200,8
201,5
202,3
203,8
204,18
205,15
206,11
207,6
208,9
209,19
210,16
211,7
212,1
213,15
214,17
215,6
216,2
217,5
218,12
219,3
220,18
221,14
222,18
223,9
224,15
225,6
226,2
227,12
228,12
229,9
230,8
231,17
232,16
233,1
234,18
235,6
236,5
237,14
238,19
239,11
240,15
241,4
242,12
243,9
244,9
245,2
246,9
247,7
248,4
249,17
250,10
251,0
252,6
253,19
254,17
255,9
256,9
257,6
258,18
259,14
260,2
261,2
262,7
263,2
264,2
265,4
266,12
267,8
268,3
269,13
270,4
271,19
272,11
273,11
274,6
275,18
276,3
277,13
278,7
279,14
280,5
281,10
282,10
283,12
284,1
285,15
286,2
287,10
288,4
289,12
290,12
291,12
292,9
293,0
294,2
295,13
296,16
297,10
298,0
299,6
300,17
301,17
302,19
303,19
304,4
305,4
306,13
307,3
308,3
309,1
310,0
311,15
312,13
313,5
314,16
315,18
316,8
317,0
318,9
319,10
320,11
321,2
322,11
323,12
324,17
325,17
326,2
327,17
328,11
329,3
330,17
331,17
332,9
333,18
334,13
335,0
336,4
337,1
338,3
339,7
340,2
341,2
342,14
343,5
344,2
345,13
346,18
347,19
348,15
349,15
350,8
351,19
352,13
353,11
354,12
355,3
356,16
357,6
358,18
359,2
360,5
361,5
362,10
363,17
364,9
365,11
366,12
367,12
368,19
369,15
370,11
371,8
372,16
373,14
374,13
375,9
376,5
377,4
378,10
379,18
380,19
381,1
382,17
383,19
384,7
385,7
386,1
387,7
388,1
389,16
390,3
391,0
392,9
393,6
394,10
395,0
396,3
397,17
398,6
399,16
400,12
401,11
402,12
403,19
404,14
405,5
406,9
407,9
408,3
409,3
410,3
411,9
412,8
413,1
414,5
415,7
416,13
417,6
418,11
419,18
420,2
421,15
422,19
423,4
424,2
425,9
426,9
427,6
428,6
429,9
430,1
431,14
432,2
433,8
434,0
435,3
436,12
437,6
438,15
439,16
440,5
441,19
442,5
443,19
444,19
445,9
446,9
447,19
448,14
449,2
450,8
451,14
452,4
453,4
454,11
455,8
456,0
457,15
458,10
459,16
460,18
461,5
462,1
463,1
464,13
465,14
466,14
467,14
468,14
469,10
470,16
471,10
472,3
473,14
474,18
475,11
476,19
477,9
478,2
479,5
480,17
481,7
482,17
483,7
484,1
485,1
486,12
487,13
488,12
489,13
490,12
491,6
492,6
493,14
494,7
495,17
496,14
497,7
498,9
499,12
500,18
501,13
502,3
503,15
504,4
505,1
506,5
507,10
508,2
509,7
510,8
511,19
512,18
513,14
514,15
515,4
516,9
517,13
518,7
519,17
520,16
521,10
522,6
523,1
524,0
