Index,ThreadID
0,2
1,4
2,7
3,2
4,6
5,5
6,5
7,10
8,0
9,10
10,19
11,10
12,16
13,3
14,20
15,16
16,11
17,7
18,8
19,5
20,10
21,15
22,1
23,4
24,2
25,17
26,2
27,17
28,19
29,21
30,16
31,16
32,11
33,11
34,6
35,8
36,19
37,23
38,12
39,14
40,13
41,0
42,20
43,16
44,21
45,18
46,10
47,22
48,7
49,3
50,7
51,9
52,15
53,15
54,2
55,7
56,19
57,8
58,8
59,21
60,18
61,1
62,14
63,22
64,5
65,12
66,17
67,15
68,8
69,23
70,21
71,19
72,6
73,3
74,9
75,3
76,2
77,11
78,3
79,2
80,10
81,14
82,14
83,22
84,22
85,17
86,8
87,21
88,4
89,16
90,8
91,2
92,23
93,10
94,5
95,20
96,7
97,9
98,1
99,0
100,18
101,7
102,11
103,0
104,21
105,11
106,11
107,0
108,23
109,23
110,10
111,0
112,4
113,3
114,6
115,9
116,19
117,8
118,14
119,5
120,12
121,1
122,18
123,16
124,18
125,1
126,13
127,12
128,1
129,0
130,23
131,17
132,20
133,10
134,19
135,11
136,2
137,20
138,14
139,5
140,3
141,22
142,21
143,1
144,13
145,7
146,0
147,5
148,23
149,5
150,13
151,18
152,0
153,23
154,5
155,10
156,19
157,23
158,11
159,20
160,22
161,3
162,13
163,14
164,15
165,9
166,10
167,7
168,12
169,17
170,6
171,17
172,5
173,23
174,16
175,19
176,6
177,11
178,5
179,12
180,1
181,11
182,5
183,12
184,5
185,4
186,22
187,7
188,20
189,12
190,15
191,17
192,7
193,23
194,16
195,7
196,19
197,2
198,18
199,0
200,1
201,7
202,4
203,11
204,20
205,13
206,12
207,11
208,12
209,12
210,17
211,13
212,8
213,21
214,3
215,14
216,19
217,23
218,2
219,18
220,16
221,10
222,23
223,0
224,7
225,1
226,10
227,18
228,20
229,7
230,13
231,7
232,14
233,5
234,13
235,4
236,17
237,3
238,6
239,8
240,23
241,16
242,18
243,16
244,18
245,20
246,18
247,21
248,9
249,21
250,20
251,13
252,4
253,6
254,22
255,20
256,14
257,9
258,19
259,13
260,2
261,4
262,23
263,12
264,0
265,15
266,0
267,11
268,0
269,16
270,10
271,5
272,3
273,10
274,0
275,22
276,10
277,5
278,9
279,15
280,19
281,12
282,22
283,0
284,20
285,15
286,10
287,8
288,11
289,7
290,21
291,11
292,17
293,1
294,4
295,14
296,4
297,20
298,15
299,10
300,12
301,20
302,21
303,15
304,9
305,3
306,7
307,13
308,1
309,17
310,4
311,2
312,18
313,16
314,23
315,23
316,10
317,20
318,10
319,23
320,10
321,20
322,9
323,10
324,17
325,1
326,0
327,17
328,16
329,20
330,2
331,11
332,23
333,14
334,6
335,19
336,18
337,12
338,5
339,22
340,5
341,15
342,22
343,5
344,15
345,8
346,17
347,16
348,20
349,11
350,14
351,6
352,19
353,0
354,5
355,3
356,16
357,12
358,11
359,20
360,9
361,18
362,1
363,15
364,10
365,21
366,17
367,4
368,17
369,9
370,13
371,7
372,9
373,13
374,23
375,3
376,16
377,5
378,16
379,3
380,9
381,17
382,10
383,12
384,15
385,1
386,21
387,2
388,14
389,7
390,19
391,0
392,0
393,20
394,19
395,22
396,14
397,22
398,18
399,8
400,11
401,7
402,15
403,17
404,1
405,0
406,3
407,10
408,2
409,4
410,21
411,6
412,21
413,9
414,5
415,6
416,21
417,2
418,20
419,2
420,17
421,21
422,8
423,3
424,5
425,13
426,1
427,15
428,17
429,11
430,4
431,22
432,16
433,12
434,16
435,19
436,6
437,19
438,9
439,6
440,12
441,20
442,2
443,9
444,7
445,12
446,10
447,9
448,9
449,5
450,15
451,8
452,1
453,16
454,7
455,4
456,6
457,23
458,21
459,0
460,13
461,18
462,6
463,2
464,21
465,10
466,19
467,22
468,5
469,5
470,8
471,7
472,2
473,20
474,23
475,1
476,0
477,9
478,14
479,8
480,21
481,21
482,18
483,6
484,11
485,21
486,11
487,19
488,3
489,12
490,11
491,16
492,16
493,10
494,4
495,11
496,20
497,6
498,9
499,14
500,23
501,10
502,4
503,0
504,18
505,13
506,17
507,15
508,13
509,21
510,17
511,22
512,19
513,1
514,18
515,16
516,3
517,20
518,11
519,6
520,8
521,23
522,18
523,22
524,0
525,19
526,3
527,16
528,12
529,7
530,13
531,15
532,12
533,4
534,5
535,23
536,4
537,17
538,4
539,20
540,0
541,1
542,7
543,21
544,22
545,17
546,4
547,14
548,13
549,19
550,11
551,10
552,18
553,2
554,6
555,5
556,16
557,8
558,5
559,21
560,22
561,19
562,11
563,13
564,8
565,0
566,9
567,18
568,2
569,15
570,21
571,5
572,3
573,19
574,14
575,1
576,7
577,16
578,17
579,4
580,22
581,11
582,6
583,8
584,0
585,23
586,10
587,15
588,21
589,5
590,5
591,1
592,14
593,15
594,9
595,20
596,21
597,8
598,12
599,13
600,17
601,7
602,17
603,16
604,6
605,4
606,10
607,4
608,22
609,17
610,23
611,1
612,10
613,15
614,21
615,21
616,15
617,13
618,23
619,11
620,17
621,8
622,1
623,4
624,16
625,18
626,18
627,2
628,10
629,20
630,15
631,13
632,15
633,18
634,12
635,1
636,8
637,4
638,16
639,3
640,0
641,9
642,5
643,15
644,11
645,20
646,7
647,2
648,21
649,10
650,21
651,10
652,10
653,13
654,1
655,8
656,6
657,10
658,19
659,14
660,8
661,19
662,5
663,15
664,19
665,7
666,2
667,16
668,0
669,22
670,15
671,21
672,12
673,23
674,13
675,1
676,17
677,12
678,23
679,23
680,23
681,8
682,12
683,19
684,20
685,16
686,0
687,16
688,21
689,19
690,10
691,22
692,20
693,9
694,18
695,4
696,17
697,14
698,23
699,3
700,6
701,17
702,12
703,11
704,6
705,15
706,19
707,10
708,22
709,13
710,17
711,9
712,7
713,0
714,15
715,22
716,12
717,10
718,23
719,18
720,1
721,14
722,14
723,8
724,1
725,21
726,21
727,19
728,0
729,6
730,10
731,18
732,3
733,1
734,13
735,21
736,16
737,19
738,14
739,22
740,20
741,9
742,7
743,4
744,2
745,17
746,5
747,0
748,12
749,6
750,11
751,10
752,1
753,15
754,0
755,21
756,21
757,8
758,0
759,10
760,2
761,21
762,23
763,16
764,20
765,8
766,14
767,7
768,17
769,6
770,3
771,13
772,13
773,1
774,1
775,11
776,11
777,4
778,11
779,11
780,22
781,17
782,5
783,19
784,4
785,11
786,14
787,16
788,1
789,0
790,21
791,8
792,3
793,3
794,15
795,22
796,15
797,3
798,12
799,13
800,11
801,15
802,11
803,16
804,8
805,13
806,10
807,23
808,12
809,9
810,15
811,6
812,14
813,8
814,20
815,17
816,7
817,2
818,4
819,18
820,5
821,11
822,11
823,21
824,13
825,5
826,14
827,17
828,1
829,15
830,2
831,16
832,7
833,19
834,13
835,11
836,6
837,18
838,12
839,14
840,0
841,22
842,10
843,20
844,5
845,20
846,15
847,16
848,7
849,19
850,21
851,23
852,19
853,6
854,12
855,14
856,10
857,23
858,4
859,6
860,2
861,3
862,0
863,5
864,9
865,8
866,17
867,1
868,9
869,13
870,22
871,17
872,13
873,13
874,19
875,12
876,4
877,13
878,23
879,19
880,1
881,15
882,2
883,9
884,14
885,0
886,4
887,13
888,16
889,22
890,17
891,21
892,21
893,21
894,18
895,19
896,20
897,11
898,5
899,23
900,2
901,11
902,14
903,21
904,9
905,8
906,20
907,10
908,5
909,7
910,22
911,1
912,17
913,6
914,12
915,17
916,6
917,16
918,17
919,13
920,18
921,18
922,0
923,8
924,20
925,8
926,0
927,15
928,17
929,1
930,20
931,7
932,23
933,3
934,22
935,6
936,2
937,12
938,16
939,14
940,19
941,2
942,21
943,5
944,8
945,2
946,13
947,21
948,9
949,8
950,5
951,12
952,4
953,21
954,22
955,7
956,6
957,0
958,21
959,23
